y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
1,99.78015,0.36104,-100.83328,-0.62288,199.55697,-89.44385,1,-0.65375,0.01902,13.73226,-3.46577,True,448.4841
2,101.93505,-0.52782,-99.84876,-0.62496,201.71858,-91.85325,3,-0.77334,0.58564,12.03731,-0.95429,True,459.75088
3,101.55768,-0.0452,-100.98273,-0.6603,201.35835,-92.59346,3,-1.40378,-0.32331,12.77499,-0.45885,True,457.29705
1,100.12239,0.90193,-99.21355,-0.63595,199.90549,-91.58938,4,-0.75942,-1.0894,9.60253,-0.34536,True,451.0052
3,98.96247,-1.357,-98.7826,-0.68996,198.78345,-92.29859,2,-0.39237,1.53628,13.62006,2.59347,True,445.42103
3,100.16865,-0.66501,-98.57579,-0.57978,199.94883,-94.14194,4,0.06689,-1.0102,11.44235,2.53992,True,451.55537
1,99.53606,-0.66142,-101.06855,-0.6868,199.341,-89.83507,1,1.20656,-1.03584,9.73415,-2.31615,True,447.14603
1,101.30771,-0.16432,-103.15695,-0.68956,201.11356,-91.56787,3,1.93468,0.21313,11.30648,-1.89892,True,454.9601
1,100.07784,-0.46113,-102.35493,-0.65212,199.86752,-90.33133,4,0.05395,-0.97009,10.81801,-3.21807,True,449.21175
3,100.4592,-1.4422,-96.2884,-0.71183,200.28005,-90.73048,4,-1.83521,0.32333,12.23732,1.16499,True,454.15179
1,99.80738,-0.06368,-98.17681,-0.66728,199.59907,-90.04545,1,1.57787,1.25546,10.95247,-2.73672,True,449.9485
3,100.5441,0.19231,-103.68674,-0.63562,200.33179,-91.27319,4,-0.14279,0.1482,9.85786,1.86257,True,450.87713
3,101.04508,1.2342,-100.94276,-0.69426,200.85862,-90.46926,3,0.66043,0.73788,11.29439,3.35471,True,454.754
1,100.48301,1.52525,-96.07079,-0.64464,200.26645,-87.90543,4,0.20819,0.05713,11.13978,-2.05505,True,454.37966
1,100.52235,-0.0521,-99.21516,-0.69095,200.32535,-89.60154,4,-0.64202,2.03702,9.22387,-0.89274,True,453.00415
2,99.63443,-0.12474,-100.62921,-0.62144,199.40635,-92.36112,1,-2.03208,1.46774,12.59806,-0.34536,True,447.85752
1,100.52378,-0.09592,-97.43376,-0.61761,200.29782,-92.22567,4,0.23475,-1.19312,11.42497,-0.83558,True,453.90202
3,99.93326,0.48677,-98.63864,-0.71136,199.75535,-90.68431,1,-0.36011,0.93393,9.39745,0.84046,True,450.347
2,100.8583,0.71813,-103.29715,-0.65903,200.64863,-90.93252,4,0.99591,0.64643,11.30275,-0.85255,True,452.64294
1,100.08831,0.68054,-98.63589,-0.6321,199.86825,-92.68181,4,-0.42075,-1.02933,10.63613,-2.85303,True,451.12359
2,100.02673,0.8398,-99.03667,-0.63995,199.80491,-89.88512,4,0.57075,1.04658,11.55049,-2.22899,True,450.61534
2,99.24166,0.31577,-97.79431,-0.62282,199.03196,-90.66229,1,-0.67254,-0.1487,12.68534,-1.10302,True,447.31114
3,99.29396,-0.42398,-95.05264,-0.65448,199.10563,-90.31005,1,-0.01499,0.01944,9.12196,-0.57082,True,448.94349
3,99.41326,-0.22702,-101.58467,-0.7106,199.24478,-90.47157,1,-0.36852,-0.61294,12.92681,3.17112,True,446.27394
1,101.79676,0.222,-99.46618,-0.67945,201.59724,-90.79219,3,0.47267,-0.15535,12.58445,-2.47456,True,459.25071
1,99.89378,-1.22755,-97.60509,-0.6911,199.69886,-89.79584,1,-1.01417,-1.66558,10.93485,-3.70015,True,450.66636
1,98.50611,-0.40994,-103.45389,-0.66756,198.30282,-87.07765,2,0.44918,1.34131,11.69544,-6.57644,True,440.80358
1,100.14986,-0.1652,-102.04595,-0.65671,199.93885,-87.92873,4,1.9094,-0.45255,8.40892,-3.10223,True,449.7263
1,98.88767,-0.43999,-103.09259,-0.69973,198.69434,-86.85645,2,-0.4615,-0.74059,11.37115,-1.81649,True,442.89204
1,100.05888,1.09119,-102.28588,-0.65029,199.84786,-90.97591,4,1.62693,1.54568,13.30639,-1.70643,True,449.15148
1,99.4497,-0.24788,-93.50164,-0.65305,199.23548,-91.73261,1,-0.28962,-1.67481,12.49829,-1.68081,True,450.49768
3,99.05828,0.58358,-97.06146,-0.64057,198.85197,-92.50902,1,0.55046,-0.51128,10.84224,-1.5946,True,446.76069
1,101.87105,0.61837,-102.44593,-0.67348,201.6649,-91.59906,3,0.63731,2.13215,11.51707,-3.44265,True,458.1323
1,102.17291,0.561,-102.55592,-0.67375,201.96651,-93.69043,5,-2.61548,0.59698,12.31473,-2.47697,True,459.58661
3,98.75796,-0.39032,-97.86263,-0.68805,198.57928,-89.06009,2,-0.22666,1.51217,10.84175,0.90872,True,444.85848
3,99.60503,-1.31404,-95.94182,-0.63115,199.39575,-89.92954,1,-1.37335,-0.68029,11.57558,2.74408,True,450.05426
2,100.78145,0.19228,-99.31711,-0.62735,200.57922,-91.07432,4,-0.33681,0.78722,12.37992,0.07393,True,454.24867
2,98.10036,-0.27997,-96.07261,-0.65337,197.88902,-89.38104,2,-0.67116,-1.47059,12.30222,-0.67455,True,442.46551
2,100.81937,-1.43624,-103.52588,-0.64813,200.62296,-88.34137,4,0.18834,2.1107,11.65312,-0.2229,True,452.3339
1,99.47723,-0.27291,-98.22699,-0.649,199.26585,-89.19234,1,2.30527,-0.6265,11.97494,-0.89081,True,448.27266
1,102.23436,-0.31858,-99.71547,-0.68944,202.03798,-93.44425,5,-1.08197,1.17248,10.74772,-2.68806,True,461.31404
1,100.24505,-0.36776,-95.5835,-0.66556,200.04098,-91.23031,4,-0.16416,1.14037,9.96916,-2.40111,True,453.43353
3,99.01483,-0.38058,-98.21491,-0.69886,198.82503,-88.41129,1,-0.10155,-1.17862,10.58454,-1.23815,True,445.96668
3,99.23903,-0.61924,-102.49001,-0.61915,199.03145,-90.50251,1,0.89151,-0.42734,12.49217,1.75287,True,444.95017
1,101.02161,0.47271,-101.67722,-0.66025,200.81546,-91.57766,3,1.11591,0.26847,11.31833,-0.78519,True,454.26941
1,99.72836,-1.04237,-100.24759,-0.68253,199.53134,-87.63011,1,0.49718,-2.39671,11.3147,-2.08074,True,448.51803
2,99.49266,-1.59266,-96.76633,-0.65079,199.28851,-90.74486,1,-1.50104,-1.14708,14.25859,-0.51783,True,449.08013
1,100.26436,-0.75914,-98.28091,-0.71074,200.07478,-86.85317,4,-0.23526,-0.99144,11.20818,-1.71933,True,452.18134
1,101.13487,0.86275,-98.34105,-0.66277,200.92703,-92.68075,3,0.44938,1.57346,12.16584,-3.24594,True,456.50385
3,98.75651,0.4502,-95.71075,-0.70367,198.5834,-90.53974,2,0.65704,0.04895,11.42103,1.7277,True,445.9272
3,99.68845,0.19745,-98.67743,-0.66531,199.50439,-88.40269,1,-0.48216,1.16868,11.88119,1.34208,True,449.10354
1,100.73473,0.0247,-98.45823,-0.67243,200.52737,-89.66824,4,1.49282,0.13644,10.29472,-1.55572,True,454.44454
2,100.37394,1.04104,-101.68123,-0.62125,200.14832,-90.02409,4,-0.9022,0.0566,11.51799,-0.89262,True,451.02907
3,101.09742,0.23413,-104.65716,-0.6127,200.88068,-92.63124,3,-0.48722,1.38067,12.50398,1.9728,True,453.1585
2,101.16541,0.60695,-99.03664,-0.63897,200.95415,-91.57669,3,-1.01913,-1.22755,11.46167,-1.89997,True,456.30873
1,97.91395,-0.49641,-100.08688,-0.63088,197.694,-86.23122,2,2.86476,-1.01559,11.16445,-3.71573,True,439.52633
2,100.63381,0.13935,-101.03063,-0.66099,200.42478,-91.66493,4,1.44644,0.68083,9.58099,-3.0245,True,452.65371
1,99.00439,-0.23246,-98.89997,-0.68624,198.80444,-88.11193,1,2.91053,-1.50572,11.07802,-3.07327,True,445.57197
1,98.58489,-0.7922,-103.58501,-0.69523,198.38614,-89.77565,2,-0.07393,-2.16353,11.19586,-1.58822,True,441.13193
2,98.88519,-0.07259,-95.9968,-0.63489,198.66755,-90.34366,2,-1.95753,-0.15491,12.90603,0.32105,True,446.42753
1,98.43983,-0.36954,-89.90321,-0.66475,198.2306,-90.34903,2,-0.28849,-1.31263,10.60657,-1.99375,True,447.24757
1,99.89427,-0.28934,-102.28084,-0.63675,199.67981,-91.83916,1,-1.52559,1.07314,11.82478,-0.92325,True,448.33094
3,99.29245,-1.39335,-99.27817,-0.65653,199.10058,-84.03196,1,0.44328,1.78337,10.63507,-0.50674,True,446.82314
2,99.25144,0.30153,-103.36753,-0.66236,199.0456,-89.3986,1,-1.28431,1.03519,11.87887,-0.03105,True,444.57342
3,100.3726,1.22798,-96.50715,-0.67097,200.1885,-92.67015,4,-0.82109,0.26955,10.67252,-1.03199,True,453.60941
1,100.16615,0.33169,-103.28905,-0.6488,199.95685,-91.26233,4,-2.50809,1.58227,9.2936,-1.15564,True,449.1862
2,98.4622,0.78759,-96.35236,-0.63773,198.24442,-87.80297,2,-0.96373,-3.06206,11.552,-2.61383,True,444.13482
2,98.86784,0.31177,-99.96247,-0.65283,198.66671,-89.31746,2,1.06199,0.05118,8.06762,2.44349,True,444.35797
3,99.30788,-0.8295,-98.60142,-0.68174,199.12008,-93.38115,1,-0.54777,0.64498,10.20501,3.24746,True,447.23867
2,100.24474,-0.25452,-101.9961,-0.66383,200.03195,-89.59968,4,2.44902,-2.47626,9.14327,5.01129,True,450.22563
3,101.25866,1.18079,-97.52071,-0.57746,201.0306,-89.82499,3,0.23511,-0.65292,11.68369,2.28777,True,457.53292
1,98.61635,-0.82692,-92.36483,-0.6705,198.40915,-90.22716,2,0.39694,-0.54964,11.01921,-2.11199,True,446.89936
1,99.91975,-0.82958,-98.18207,-0.62463,199.70007,-90.30122,1,0.5022,-0.12178,11.8735,-1.82605,True,450.5077
1,99.40518,-0.73727,-96.21391,-0.70478,199.21495,-89.69913,1,-0.68877,1.19643,10.90074,-3.10526,True,448.91892
3,99.4902,-0.37863,-106.79906,-0.69154,199.31086,-88.4894,1,0.0635,0.19615,10.68762,2.36625,True,444.05147
2,99.3516,0.64606,-101.02259,-0.63828,199.1322,-90.19822,1,-1.49268,-1.90291,13.32058,-0.41664,True,446.2467
1,101.25177,0.60774,-101.24021,-0.62889,201.0318,-90.67845,3,0.79816,0.6733,11.29788,-2.23248,True,455.63875
2,99.78408,-1.1211,-100.03065,-0.62219,199.5642,-93.72823,1,0.34311,-1.62433,12.02869,-1.38103,True,448.90508
3,99.95698,0.03947,-93.92757,-0.71023,199.77592,-88.39299,1,-0.25417,0.29481,12.85346,2.26572,True,452.82112
3,100.63638,-0.4462,-103.39075,-0.63719,200.42406,-92.68873,4,-0.66113,0.17596,11.59077,1.36786,True,451.48654
2,99.77625,-0.89596,-104.16401,-0.64099,199.5766,-89.44322,1,2.87051,0.82795,6.97673,1.75573,True,446.79927
2,98.15953,-0.12166,-93.95487,-0.62556,197.94101,-88.05088,2,-1.09475,-1.47579,11.81823,-1.77319,True,443.82022
1,99.43525,0.22157,-98.2067,-0.70626,199.24806,-87.38616,1,-0.56259,0.74038,11.36946,-3.08372,True,448.07291
1,100.18001,-0.00602,-99.90355,-0.64901,199.96814,-90.94699,4,0.43953,0.23694,10.66542,-0.05535,True,450.94828
3,98.18431,-2.11408,-96.53407,-0.67326,197.98813,-89.74885,2,-1.23578,0.37302,10.80619,-1.64796,True,442.65452
1,101.07918,0.14828,-104.94238,-0.71295,200.8915,-95.15199,3,2.58173,-0.83638,12.16135,-0.8739,True,452.92472
3,100.51352,0.28573,-99.24144,-0.60093,200.29371,-87.34464,4,0.38607,0.02608,10.83275,1.47588,True,452.94687
3,99.9025,1.51633,-100.22282,-0.61739,199.69477,-93.21002,1,0.12372,1.10731,8.49982,0.09969,True,449.40108
1,100.66634,0.90628,-100.14694,-0.6996,200.47395,-92.5406,4,0.54394,0.83033,11.21715,-4.31017,True,453.25824
3,99.35326,-0.08335,-101.80856,-0.70565,199.18365,-89.03837,1,0.2219,-0.14352,9.07823,-0.59195,True,445.86204
1,99.7,1.41672,-101.08139,-0.68962,199.50468,-91.08384,1,-0.01798,-1.63403,11.94221,-2.64317,True,447.95931
2,101.15255,0.32662,-100.33027,-0.66278,200.94204,-90.67053,3,-1.06583,-0.11749,12.83681,-0.99564,True,455.59763
3,101.98506,1.10061,-100.84434,-0.62381,201.78553,-90.6417,3,-0.09463,-1.34322,11.12544,1.87414,True,459.50312
2,98.30049,-0.65965,-102.13732,-0.61548,198.08922,-89.62307,2,1.06408,-1.35118,10.57304,-1.52026,True,440.43379
3,99.35003,1.09679,-104.02288,-0.70749,199.16596,-91.28072,1,0.08416,-0.11786,11.99431,2.93773,True,444.7387
3,99.49108,-0.49483,-100.42884,-0.6981,199.30186,-89.6017,1,-0.85044,0.28291,10.34836,1.18392,True,447.24096
1,100.34125,1.08593,-103.89694,-0.63773,200.12224,-91.14041,4,0.02972,1.10297,12.00537,-3.75005,True,449.7578
2,101.61691,1.04336,-100.64525,-0.6649,201.40009,-91.34871,3,0.27483,-0.4959,8.76063,0.36663,True,457.76192
3,99.64746,-0.85032,-103.30023,-0.65611,199.44838,-92.09337,1,-0.47953,-0.18207,12.11364,1.49985,True,446.58716
1,100.38492,0.65452,-94.39358,-0.62101,200.15925,-93.48851,4,0.36969,-0.22518,10.67542,0.27621,True,454.72783
1,101.29845,0.27856,-97.96674,-0.64887,201.08793,-91.85109,3,0.52801,0.73959,12.61207,-1.02065,True,457.50889
1,98.7856,0.81396,-99.04378,-0.63368,198.56464,-91.62302,2,-1.75532,1.62708,10.32793,-2.60497,True,444.40612
3,99.07281,-0.22733,-101.67282,-0.66382,198.88422,-87.80469,1,-0.651,-0.14071,10.14531,2.81658,True,444.52766
1,98.87027,-0.4118,-99.74153,-0.68367,198.66848,-86.17129,2,0.35567,0.27422,9.89689,-3.39689,True,444.48057
3,98.98418,-1.18674,-99.77054,-0.69276,198.81012,-88.20871,2,1.00989,-0.1856,10.46261,0.58633,True,445.03565
3,99.22953,-1.69342,-99.72084,-0.68053,199.03651,-89.60725,1,-0.39318,-0.42882,10.67296,1.36929,True,446.28721
2,101.66212,-0.26944,-100.06371,-0.66262,201.46511,-90.34227,3,-3.09119,-2.03974,13.67096,-0.61151,True,458.27876
2,99.90062,-0.58631,-100.07337,-0.64243,199.69808,-92.41506,1,-0.45714,0.15281,13.46608,-0.01943,True,449.46644
1,98.59718,-0.93594,-100.78475,-0.62905,198.37389,-89.30768,2,-0.12743,-1.00633,8.31585,-1.8392,True,442.59353
1,101.62204,1.06645,-102.79734,-0.68477,201.42608,-93.37783,3,-0.87402,-1.00546,10.44446,-2.17877,True,456.71154
1,98.66454,0.59382,-93.91376,-0.67457,198.46286,-89.22828,2,-0.77278,1.18137,13.12486,-3.11615,True,446.3658
1,100.72098,-1.29285,-97.10576,-0.7137,200.53354,-90.12012,4,0.98409,-1.94537,11.45276,-0.95081,True,455.05204
2,99.52032,-1.14519,-99.77249,-0.63983,199.31345,-89.86754,1,-1.15229,-0.59476,13.55205,0.10948,True,447.71534
1,98.71872,-0.05497,-97.29652,-0.63729,198.5014,-89.20439,2,-1.62534,0.53119,10.2386,-0.93713,True,444.94534
1,100.0718,1.91855,-97.58493,-0.69525,199.87956,-91.43175,4,-1.69378,1.04232,10.2184,-0.68387,True,451.56651
3,101.0286,-0.04777,-105.538,-0.65882,200.83106,-90.61829,3,0.96825,1.0199,11.52622,0.71996,True,452.37402
3,100.28908,-1.11692,-103.62912,-0.66772,200.0976,-91.73305,4,0.0144,0.79469,11.12573,0.30663,True,449.63084
1,100.61105,0.8596,-101.40193,-0.70236,200.419,-90.7288,4,3.27824,0.12607,9.7575,-1.39124,True,452.35427
2,98.88712,-1.00984,-101.08921,-0.63182,198.66795,-88.67497,2,-0.30808,-0.31438,11.15561,-2.03652,True,443.89101
3,100.15225,0.69714,-98.33036,-0.58794,199.93561,-87.13008,4,-1.35051,-0.33957,11.15902,1.7359,True,451.59608
3,101.37085,0.77516,-104.6826,-0.61073,201.15064,-92.93419,3,-0.12473,0.29724,11.08262,0.7794,True,454.51293
1,99.40204,-0.01131,-100.56467,-0.62307,199.17647,-91.08834,1,0.43704,-0.005,11.41528,-1.74614,True,446.72788
3,100.12189,0.86757,-103.98072,-0.60343,199.90737,-88.51737,4,-1.26678,1.41184,11.32243,-0.8832,True,448.61908
2,99.59998,-0.27259,-100.58091,-0.65335,199.37877,-90.70473,1,0.56084,1.5128,10.96029,-0.89913,True,447.70944
2,99.96252,0.819,-101.46917,-0.63221,199.74316,-90.65902,1,1.71198,2.79814,11.9707,-1.38591,True,449.07803
2,98.57027,0.28621,-102.4927,-0.64414,198.37473,-86.33247,2,0.3579,1.91362,10.98454,-0.72575,True,441.605
1,99.50358,-0.2349,-101.50915,-0.6986,199.30888,-91.81722,1,1.14027,1.79767,10.16825,-1.1253,True,446.76333
1,100.18912,0.8972,-98.32213,-0.63185,199.96852,-92.81848,4,0.12897,-0.28006,11.49764,0.25717,True,451.78453
1,100.36586,0.3686,-96.68918,-0.69392,200.16983,-88.24337,4,-1.09445,-0.53601,8.58965,-0.47818,True,453.4847
1,101.14378,-0.06692,-101.18741,-0.69123,200.94364,-90.60349,3,3.19874,-1.20987,10.37643,-4.63808,True,455.12519
6,99.48239,0.16816,-98.26233,-0.64447,199.27688,-92.81484,1,0.05944,-0.50374,11.58891,5.11431,True,448.28076
2,100.25131,0.84913,-102.20642,-0.61982,200.0277,-92.66594,4,-0.18089,-0.31427,10.72958,-1.8414,True,450.15333
1,99.77356,0.88129,-98.97069,-0.64029,199.55937,-90.04901,1,-0.17456,1.84969,12.57856,-2.04912,True,449.38247
2,99.41094,-0.582,-99.97715,-0.63495,199.18223,-89.88408,1,-2.3528,0.32195,7.49032,3.54034,True,447.06613
1,100.2078,0.47173,-96.34836,-0.69439,200.01569,-91.9825,4,-1.37214,0.62606,11.73987,0.49771,True,452.86483
1,99.85131,0.11619,-100.06723,-0.67432,199.64587,-91.75227,1,0.01073,0.32724,10.56949,-3.42471,True,449.22295
1,99.71464,-0.73758,-96.43075,-0.66907,199.50709,-93.52224,1,2.00898,0.68912,12.15584,-2.26516,True,450.35781
1,100.23859,-0.70047,-99.38459,-0.68188,200.04114,-90.347,4,-2.06638,1.67679,11.48331,-3.30353,True,451.50066
1,98.48868,-0.13012,-95.83214,-0.66739,198.28606,-89.74234,2,2.21459,-0.46306,10.01492,-1.1463,True,444.52733
2,100.70847,-0.32138,-99.34415,-0.62232,200.50108,-89.81558,4,-0.43989,0.67661,8.6026,2.98391,True,453.8703
3,98.9161,-0.98931,-100.56412,-0.62638,198.7019,-89.60498,2,1.20236,0.31776,7.62962,-0.22068,True,444.29842
2,99.41646,-0.31473,-94.86978,-0.62157,199.20064,-89.15295,1,1.56847,3.72696,12.57688,0.75309,True,449.64739
3,101.65407,0.53176,-101.12331,-0.66308,201.4519,-92.30289,3,0.87348,-0.81261,11.65855,1.96367,True,457.7087
3,99.93245,1.18356,-101.13196,-0.62178,199.72171,-92.90611,1,-0.15336,0.61896,12.07227,-1.60955,True,449.09627
1,100.32616,0.20643,-100.28167,-0.67949,200.12822,-88.45415,4,2.21516,-2.52674,13.61755,-1.62925,True,451.48997
2,98.63356,-0.20765,-100.11869,-0.63572,198.40783,-88.82066,2,0.50021,-1.55362,13.35861,-0.57313,True,443.10844
2,99.23551,-0.10864,-95.07643,-0.65669,199.01865,-90.30808,1,-2.0056,-0.65473,9.22104,-0.52066,True,448.63932
1,100.53577,-0.39368,-100.86455,-0.6229,200.3142,-91.3386,4,0.14025,-0.15077,12.60367,-0.7027,True,452.24657
3,98.04375,-1.51418,-97.40122,-0.6699,197.85009,-88.23841,2,0.6248,1.18121,8.57715,1.91382,True,441.51813
3,101.09508,0.17319,-105.55975,-0.57753,200.87642,-92.16548,3,-0.4645,-0.67937,11.48139,2.62154,True,452.69552
3,99.27679,0.578,-103.33355,-0.62723,199.07294,-91.25241,1,-0.44894,-0.81421,11.61992,1.9541,True,444.71715
2,99.48778,0.75364,-98.3968,-0.61934,199.27325,-89.77472,1,2.89392,1.72216,12.90212,-0.82271,True,448.24051
3,99.34183,-0.10118,-102.09901,-0.5865,199.12676,-89.12123,1,0.98762,-0.70873,11.51766,-0.14442,True,445.65964
3,100.66594,0.18909,-103.70044,-0.68143,200.47348,-90.40773,4,0.24434,1.46938,13.37969,1.6511,True,451.47946
3,100.67546,0.5779,-101.29322,-0.67038,200.48888,-89.62836,4,-0.32824,0.85955,9.09833,-1.76376,True,452.7307
1,100.3738,-0.37955,-102.27182,-0.70726,200.18473,-91.94833,4,2.1603,-2.17278,9.60917,-1.13447,True,450.73311
1,99.6452,0.66605,-100.57767,-0.62832,199.4227,-89.9847,1,-1.05259,1.9301,12.00412,-2.53458,True,447.93716
1,99.33697,0.27477,-96.07699,-0.71353,199.15003,-89.41148,1,0.40912,-0.80483,11.7226,-2.21297,True,448.64637
1,100.37178,-0.19799,-99.27401,-0.62544,200.15006,-93.75376,4,-2.31472,0.22591,11.28448,-2.59784,True,452.22187
3,99.13529,-1.00106,-98.39768,-0.62931,198.92329,-92.38423,1,0.3671,-0.08757,10.43725,2.86542,True,446.47761
1,99.52483,-0.53362,-94.74705,-0.71202,199.3392,-88.29042,1,-0.22462,-1.93539,9.66735,-2.72357,True,450.25064
2,101.87409,-0.55776,-103.94218,-0.65617,201.65972,-91.04387,3,0.97178,0.26303,9.99277,-2.26588,True,457.39938
2,99.98076,-0.22856,-95.62394,-0.63757,199.77543,-89.14194,1,0.17978,-0.19726,10.06008,-0.38621,True,452.09184
3,100.13645,0.46442,-101.43848,-0.65177,199.94499,-92.2051,4,-0.23637,0.97973,10.12051,-2.64273,True,449.963
2,100.6419,-1.63204,-100.61682,-0.64504,200.43794,-90.23687,4,-1.59726,-2.05471,11.49664,-0.38093,True,452.90108
1,100.27212,0.64633,-106.10254,-0.65426,200.06036,-88.84963,4,0.48345,-0.13886,11.69313,-0.68133,True,448.30933
1,99.9368,-0.34807,-98.59021,-0.63919,199.72177,-89.20882,1,-0.92404,0.13969,10.51757,-2.37878,True,450.38889
3,100.37276,-0.09211,-96.99948,-0.67694,200.18277,-90.60428,4,-1.15519,0.09379,9.64934,2.84033,True,453.36407
3,100.67955,0.34305,-102.73775,-0.67693,200.49798,-89.02953,4,-0.55704,-0.0303,8.85026,2.54018,True,452.02889
2,99.63961,-0.33493,-99.82412,-0.63986,199.41322,-91.61033,1,-0.78049,-0.08766,10.91294,-1.14402,True,448.28598
3,100.53111,-0.44581,-100.88302,-0.67689,200.34039,-90.70932,4,0.7469,0.20942,11.00474,-0.16382,True,452.21403
1,100.8493,-0.18359,-96.43165,-0.69813,200.6543,-91.79229,4,-2.18429,1.9537,11.6481,-2.45584,True,456.03068
3,100.18456,-0.12172,-100.20911,-0.70379,199.99977,-93.36975,4,-0.24907,0.37995,9.90797,1.49818,True,450.81822
3,99.79426,0.03494,-96.61239,-0.70901,199.61812,-93.7327,1,-1.01689,-0.35729,10.05622,1.70716,True,450.66509
1,100.83356,-0.15547,-101.74534,-0.69559,200.63856,-94.21881,4,-0.77152,-0.65567,11.00556,-1.21065,True,453.29512
3,99.78905,0.1568,-100.81507,-0.68343,199.5998,-89.99673,1,-0.19064,-1.36729,10.75247,1.61006,True,448.53774
2,99.53423,0.14029,-100.40724,-0.65354,199.31528,-88.92872,1,-0.43679,-0.69414,9.15721,-0.39444,True,447.46752
1,100.01585,0.40934,-94.46511,-0.70917,199.82421,-90.33203,4,-1.76706,0.96926,12.21282,-2.39356,True,452.84672
2,100.64884,0.77882,-100.76896,-0.64522,200.4414,-91.50081,4,-0.57721,-0.5258,8.09627,-1.11904,True,452.85974
1,101.68081,0.87065,-99.70359,-0.67235,201.47678,-95.40429,3,-1.81426,-2.20229,11.0332,-1.3804,True,458.55224
2,99.09152,-1.02076,-97.05822,-0.65198,198.88935,-89.34677,1,0.29343,0.67058,10.39044,-1.68313,True,446.9285
2,99.27719,-1.75513,-96.36317,-0.6385,199.07024,-88.51752,1,-1.20734,-0.16254,10.21249,3.39657,True,448.20435
3,100.67729,0.60693,-107.16996,-0.68342,200.4903,-91.55108,4,0.37842,0.67051,11.28031,3.90607,True,449.80148
2,99.17339,-0.24305,-99.01171,-0.61875,198.94039,-90.27628,1,-0.12149,0.05092,10.98549,-2.55702,True,446.36109
1,100.61986,-0.83076,-100.48586,-0.69669,200.42871,-91.68928,4,-1.14321,-0.5492,11.50072,-2.27214,True,452.85639
2,101.01536,-0.33726,-100.90796,-0.65576,200.81926,-89.96953,3,-1.79235,-1.24886,11.52106,-1.69565,True,454.62284
3,98.27741,-0.19279,-96.60064,-0.58317,198.04434,-90.02516,2,-0.55417,0.68781,10.97466,1.14673,True,443.08671
1,98.98393,-0.47459,-93.66167,-0.66795,198.7799,-90.42595,2,1.30895,0.58271,10.73142,-3.34795,True,448.0888
1,101.11141,-0.32754,-97.68756,-0.66528,200.90546,-91.83045,3,-0.44864,0.46916,12.20461,-2.88821,True,456.71325
1,101.11662,-0.59098,-102.46677,-0.69815,200.92169,-93.14794,3,-0.71115,3.28071,11.3269,-1.32548,True,454.3497
2,100.82578,0.59962,-101.38471,-0.62807,200.61543,-92.40095,4,-0.81341,0.37293,10.30144,0.36379,True,453.43654
1,100.6394,0.96556,-101.96033,-0.69829,200.44816,-89.10133,4,-0.39939,-0.6664,9.52252,-2.40666,True,452.21683
2,99.85544,1.04894,-103.52979,-0.66375,199.65483,-91.26293,1,-2.63798,-3.21701,10.2561,-0.5205,True,447.51228
2,99.99988,0.13376,-99.36974,-0.63395,199.79522,-89.63916,1,0.59822,-0.33353,7.48858,3.17774,True,450.31451
3,101.15148,0.37879,-103.48624,-0.62794,200.95354,-93.45717,3,0.29767,0.43813,12.04515,4.46458,True,454.01426
2,100.60413,-0.30339,-104.95449,-0.66305,200.41018,-90.97692,4,-1.13915,-1.69233,12.22928,-1.01132,True,450.54342
3,100.46422,-0.13097,-101.90247,-0.60117,200.23907,-92.652,4,-0.39841,0.30931,11.39142,2.06977,True,451.36987
3,99.47992,0.1911,-98.75526,-0.60321,199.26094,-89.90734,1,-0.35257,0.33117,9.29445,0.11658,True,448.02198
1,99.66985,0.37891,-96.26286,-0.65139,199.45817,-88.89567,1,1.72499,-1.49941,11.42096,-1.29756,True,450.21782
1,98.9098,0.26101,-103.09634,-0.63064,198.6889,-88.34102,2,-0.51207,-0.22289,10.23609,-4.60551,True,443.00081
1,99.23936,0.21978,-101.82836,-0.64887,199.02316,-90.54632,1,0.68328,1.22754,12.795,-3.55171,True,445.28264
1,99.46816,-1.05416,-101.80709,-0.6951,199.27637,-88.6474,1,0.47841,1.7232,9.94054,-3.2711,True,446.43724
1,99.91334,-0.22261,-95.77595,-0.67871,199.70958,-91.961,1,0.35273,-0.39415,10.44117,-0.84317,True,451.67871
1,99.29755,0.9705,-97.58711,-0.63215,199.07868,-90.50476,1,0.45256,0.0551,10.30305,-0.83716,True,447.69421
3,100.97671,0.06775,-101.98844,-0.63825,200.77959,-88.30884,4,-0.61769,0.03769,11.44864,3.88377,True,453.88933
2,98.72041,-0.19288,-98.0716,-0.64203,198.52406,-88.48295,2,0.12765,0.32769,8.96796,4.43817,True,444.56625
2,98.40293,-0.2973,-100.2077,-0.64372,198.19353,-87.78804,2,0.47549,1.33283,9.32559,1.40175,True,441.91081
3,99.56167,1.12687,-95.61016,-0.63286,199.36088,-90.2992,1,-0.78689,-0.16065,8.65355,2.9388,True,450.00327
1,100.51404,1.13819,-98.75001,-0.67055,200.30587,-90.05892,4,2.49343,-1.12877,11.76796,-1.94183,True,453.19518
3,98.94104,-0.33372,-99.04536,-0.68114,198.75238,-90.66121,2,-0.4466,-0.75293,10.03426,0.50875,True,445.18253
2,99.94785,-0.25296,-99.73842,-0.63777,199.73533,-91.16765,1,1.48558,0.81355,9.64183,-1.77693,True,449.87001
